Exception ID,Location 1,Opened Datetime,Resolved Datetime,Duration,OpenedYear/Month,Under 12 Hours,Under 24 Hours
211,"Book 7 Warehouse (1.02,1.08,5.29)",2024-01-22 14:07:57,2024-01-22 15:05:25,0.9577777777777777,2024-1,1,1
212,Book 1 Warehouse (8.72),2024-01-28 13:23:13,2024-01-29 15:24:46,26.025833333333335,2024-1,0,0
213,"Book 2 Warehouse (8.71,8.46,8.47)",2024-01-28 14:07:15,2024-01-29 15:25:46,25.308611111111112,2024-1,0,0
214,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-01-28 14:07:23,2024-01-29 15:20:11,25.213333333333335,2024-1,0,0
215,Book 4 Warehouse (8.77),2024-01-28 14:07:31,2024-01-29 15:23:27,25.265555555555554,2024-1,0,0
216,Book 5 Warehouse (7.00-7.03),2024-01-28 14:07:41,2024-01-29 15:19:42,25.200277777777778,2024-1,0,0
217,IDF/Server Room (8.33),2024-01-29 14:46:49,2024-01-29 16:49:04,2.0375,2024-1,1,1
218,IDF/Server Room (8.74),2024-01-29 14:52:04,2024-01-29 16:52:42,2.0105555555555554,2024-1,1,1
219,IDF/Server Room (8.68),2024-01-29 14:53:41,2024-01-29 16:53:59,2.005,2024-1,1,1
220,IDF/Server Room (8.07),2024-01-29 14:59:12,2024-01-29 16:57:22,1.9694444444444446,2024-1,1,1
221,IDF/Server Room (7.14),2024-01-29 15:01:51,2024-01-29 16:59:43,1.9644444444444444,2024-1,1,1
222,IDF/Server Room (1.53),2024-01-29 15:07:50,2024-01-29 17:09:53,2.0341666666666667,2024-1,1,1
223,IDF/Server Room (1.92),2024-01-29 15:11:40,2024-01-29 17:13:12,2.0255555555555556,2024-1,1,1
224,IDF/Server Room (1.68),2024-01-29 15:16:14,2024-01-29 17:06:31,1.8380555555555556,2024-1,1,1
225,IDF/Server Room (2.24/2.25),2024-01-29 15:25:40,2024-01-29 19:54:14,4.476111111111111,2024-1,1,1
226,Book 1 Warehouse (8.72),2024-02-04 13:23:13,2024-02-05 15:05:08,25.698611111111113,2024-2,0,0
227,"Book 2 Warehouse (8.71,8.46,8.47)",2024-02-04 14:07:15,2024-02-05 15:07:17,25.000555555555554,2024-2,0,0
228,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-02-04 14:07:23,2024-02-05 15:00:47,24.89,2024-2,0,0
229,Book 4 Warehouse (8.77),2024-02-04 14:07:31,2024-02-05 15:03:54,24.939722222222223,2024-2,0,0
230,Book 5 Warehouse (7.00-7.03),2024-02-04 14:07:41,2024-02-05 14:59:40,24.86638888888889,2024-2,0,0
231,Book 6 Warehouse (1.58),2024-02-04 14:07:50,2024-02-05 14:56:31,24.81138888888889,2024-2,0,0
232,"Book 7 Warehouse (1.02,1.08,5.29)",2024-02-04 14:07:57,2024-02-05 14:55:41,24.795555555555556,2024-2,0,0
233,Book 1 Warehouse (8.72),2024-02-05 13:23:13,2024-02-05 15:05:08,1.698611111111111,2024-2,1,1
234,"Book 2 Warehouse (8.71,8.46,8.47)",2024-02-05 14:07:15,2024-02-05 15:07:17,1.0005555555555556,2024-2,1,1
235,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-02-05 14:07:23,2024-02-05 15:00:47,0.89,2024-2,1,1
236,Book 4 Warehouse (8.77),2024-02-05 14:07:31,2024-02-05 15:03:54,0.9397222222222222,2024-2,1,1
237,Book 5 Warehouse (7.00-7.03),2024-02-05 14:07:41,2024-02-05 14:59:40,0.8663888888888889,2024-2,1,1
238,Book 6 Warehouse (1.58),2024-02-05 14:07:50,2024-02-05 14:56:31,0.8113888888888889,2024-2,1,1
239,"Book 7 Warehouse (1.02,1.08,5.29)",2024-02-05 14:07:57,2024-02-05 14:55:41,0.7955555555555556,2024-2,1,1
240,Book 1 Warehouse (8.72),2024-02-11 13:23:13,2024-02-12 15:07:55,25.745,2024-2,0,0
241,"Book 2 Warehouse (8.71,8.46,8.47)",2024-02-11 14:07:15,2024-02-12 15:09:02,25.029722222222222,2024-2,0,0
242,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-02-11 14:07:23,2024-02-12 15:02:15,24.914444444444445,2024-2,0,0
243,Book 4 Warehouse (8.77),2024-02-11 14:07:31,2024-02-12 15:06:27,24.982222222222223,2024-2,0,0
244,Book 5 Warehouse (7.00-7.03),2024-02-11 14:07:41,2024-02-12 15:01:47,24.901666666666667,2024-2,0,0
245,Book 6 Warehouse (1.58),2024-02-11 14:07:50,2024-02-12 14:57:52,24.83388888888889,2024-2,0,0
246,"Book 7 Warehouse (1.02,1.08,5.29)",2024-02-11 14:07:57,2024-02-12 14:56:57,24.816666666666666,2024-2,0,0
247,Book 1 Warehouse (8.72),2024-02-12 13:23:13,2024-02-12 15:07:55,1.745,2024-2,1,1
248,"Book 2 Warehouse (8.71,8.46,8.47)",2024-02-12 14:07:15,2024-02-12 15:09:02,1.0297222222222222,2024-2,1,1
249,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-02-12 14:07:23,2024-02-12 15:02:15,0.9144444444444444,2024-2,1,1
250,Book 4 Warehouse (8.77),2024-02-12 14:07:31,2024-02-12 15:06:27,0.9822222222222222,2024-2,1,1
251,Book 6 Warehouse (1.58),2024-02-12 14:07:50,2024-02-12 14:57:52,0.8338888888888889,2024-2,1,1
252,"Book 7 Warehouse (1.02,1.08,5.29)",2024-02-12 14:07:57,2024-02-12 14:56:57,0.8166666666666667,2024-2,1,1
253,Book 1 Warehouse (8.72),2024-02-26 13:23:13,2024-02-26 15:22:18,1.9847222222222223,2024-2,1,1
254,"Book 2 Warehouse (8.71,8.46,8.47)",2024-02-26 14:07:15,2024-02-26 15:23:24,1.2691666666666668,2024-2,1,1
255,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-02-26 14:07:23,2024-02-26 15:14:21,1.116111111111111,2024-2,1,1
256,Book 4 Warehouse (8.77),2024-02-26 14:07:31,2024-02-26 15:20:05,1.2094444444444445,2024-2,1,1
257,Book 5 Warehouse (7.00-7.03),2024-02-26 14:07:41,2024-02-26 15:13:58,1.1047222222222222,2024-2,1,1
258,Book 6 Warehouse (1.58),2024-02-26 14:07:50,2024-02-26 15:11:18,1.0577777777777777,2024-2,1,1
259,"Book 7 Warehouse (1.02,1.08,5.29)",2024-02-26 14:07:57,2024-02-26 15:09:43,1.0294444444444444,2024-2,1,1
260,IDF/Server Room (9.44),2024-02-29 16:35:28,2024-02-29 20:04:23,3.4819444444444443,2024-2,1,1
261,IDF/Server Room (2.24/2.25),2024-02-29 19:54:15,2024-02-29 19:57:37,0.05611111111111111,2024-2,1,1
